,col_a,col_b,pvalue
400,01-00_0,01-00_0,0.0
401,01-00_0,01-00_1,1.1893005455063018e-05
402,01-00_0,01-00_2,2.041269170253594e-36
403,01-00_0,01-00_3,2.358107243810473e-09
404,01-00_0,01-00_4,0.0004139890004701
405,01-00_0,01-00_5,1.0727919758029142e-09
406,01-00_0,01-01_0,1.1205720029174445e-18
407,01-00_0,01-01_2,3.3788508490612826e-08
408,01-00_0,02-00_0,2.610256389443532e-10
409,01-00_0,02-00_1,0.0273387270068162
410,01-00_0,02-00_2,2.244037301330921e-05
411,01-00_0,02-00_3,0.0003370358400644
412,01-00_0,02-00_4,0.044039094374275
413,01-00_0,02-00_5,0.0001358330996762
414,01-00_0,02-01_0,6.169735520280245e-07
415,01-00_0,02-01_2,0.000227999322749
416,01-00_0,02-01_3,0.0406246837578624
417,01-00_0,03-00_0,4.2946337745354826e-08
418,01-00_0,03-00_2,4.71671579110362e-05
419,01-00_0,03-00_3,0.0045499635388437
420,01-00_0,03-00_4,0.0215010109076132
421,01-00_0,03-00_5,0.0230004955448968
422,01-00_0,03-01_0,5.100155565353957e-07
423,01-00_0,03-01_2,0.0002690745736936
424,01-00_0,04-00_0,2.6512735701833443e-08
425,01-00_0,04-00_1,0.0258505917603448
426,01-00_0,04-00_2,0.0001543153449241
427,01-00_0,04-00_3,0.0112559534699954
428,01-00_0,04-00_4,0.0184054064928063
429,01-00_0,04-00_5,0.0120606792027022
430,01-00_0,04-01_0,0.0002266024828252
431,01-00_0,05-00_0,1.3541710040791526e-12
432,01-00_0,05-00_1,0.0091158825256195
433,01-00_0,05-00_2,4.9054295778885804e-06
434,01-00_0,05-00_3,0.0027983201205668
435,01-00_0,05-00_5,0.0011074324836527
436,01-00_0,05-01_0,2.523801422393556e-07
437,01-00_0,05-01_2,0.0003176127802813
438,01-00_0,05-01_3,0.0343313681701751
439,01-00_0,05-01_5,0.0073140281456561
440,01-00_0,06-00_0,3.188483233308442e-10
441,01-00_0,06-00_2,0.0001191349055015
442,01-00_0,06-00_3,0.0383832447632848
443,01-00_0,06-01_0,0.0012578195973007
444,01-00_0,07-00_0,7.750844106425701e-06
445,01-00_0,07-00_1,1.953865872353692e-05
446,01-00_0,07-00_2,1.759724897696384e-07
447,01-00_0,07-00_3,0.0012375908849938
448,01-00_0,07-00_4,7.331049761652077e-05
449,01-00_0,07-00_5,0.0001426000464464
450,01-00_0,07-01_0,0.0032166279417006
451,01-00_0,07-01_2,0.0046257107866653
452,01-00_0,bai_score,0.0147282647047773
453,01-00_0,age,0.0036701033040443
454,01-00_1,01-00_1,0.0
455,01-00_1,01-00_2,8.550384092549012e-12
456,01-00_1,01-00_3,2.365817142829535e-69
457,01-00_1,01-00_4,5.6976094136505355e-90
458,01-00_1,01-00_5,3.3204844505233126e-100
459,01-00_1,01-01_0,0.0124807421969277
460,01-00_1,01-01_1,4.603501660017973e-22
461,01-00_1,01-01_2,1.810778737311683e-06
462,01-00_1,01-01_3,1.3610945859815843e-16
463,01-00_1,01-01_4,7.262712486047661e-17
464,01-00_1,01-01_5,7.082519460751541e-18
465,01-00_1,02-00_0,0.0021138020571871
466,01-00_1,02-00_1,2.678034298933789e-07
467,01-00_1,02-00_2,0.0011755110483892
468,01-00_1,02-00_3,1.4798563147061854e-07
469,01-00_1,02-00_4,2.1994731773519722e-07
470,01-00_1,02-00_5,1.3498897926416554e-06
471,01-00_1,02-01_1,2.4546551831463063e-09
472,01-00_1,02-01_2,0.0210549505963724
473,01-00_1,02-01_3,3.5847652205781303e-10
474,01-00_1,02-01_4,6.356354164829201e-11
475,01-00_1,02-01_5,3.761745895711023e-08
476,01-00_1,03-00_0,0.0135624222606549
477,01-00_1,03-00_1,2.5749650312685614e-08
478,01-00_1,03-00_2,0.0027903012417495
479,01-00_1,03-00_3,3.130443310494164e-10
480,01-00_1,03-00_4,3.223534362436522e-09
481,01-00_1,03-00_5,4.658753766961179e-06
482,01-00_1,03-01_1,0.0010906487286014
483,01-00_1,03-01_2,0.0065212702683216
484,01-00_1,03-01_3,0.0026683979212024
485,01-00_1,03-01_4,0.0002323205268863
486,01-00_1,03-01_5,0.0073563273893202
487,01-00_1,04-00_0,0.0133778233243842
488,01-00_1,04-00_1,0.0003248697957629
489,01-00_1,04-00_2,4.302349056687341e-05
490,01-00_1,04-00_3,1.986957142615716e-05
491,01-00_1,04-00_4,0.0002699523741589
492,01-00_1,04-00_5,1.0129552026050248e-05
493,01-00_1,04-01_1,1.8303820986461595e-05
494,01-00_1,04-01_2,0.0035542622283189
495,01-00_1,04-01_3,1.0056265944941228e-05
496,01-00_1,04-01_4,4.898211321642761e-06
497,01-00_1,04-01_5,6.117217250536956e-05
498,01-00_1,05-00_2,0.0394284904417389
499,01-00_1,06-00_0,0.0261214021097122
500,01-00_1,06-00_1,1.6970420458790156e-06
501,01-00_1,06-00_2,0.0001333553838208
502,01-00_1,06-00_3,4.649396606906512e-08
503,01-00_1,06-00_4,3.0264994706023944e-07
504,01-00_1,06-00_5,1.052400115991111e-06
505,01-00_1,06-01_1,1.4414058879554918e-07
506,01-00_1,06-01_3,9.760829794881087e-07
507,01-00_1,06-01_4,1.3407403316316037e-08
508,01-00_1,06-01_5,2.390902364024382e-06
509,01-00_1,07-00_0,0.0010380682071038
510,01-00_1,07-00_1,0.0008752893389185
511,01-00_1,07-00_2,9.91055372880833e-06
512,01-00_1,07-00_3,0.0217553713065205
513,01-00_1,07-00_4,0.0426377573400456
514,01-00_1,07-00_5,0.0009931004043099
515,01-00_1,07-01_2,0.0076076376620565
516,01-00_1,dbi_score,0.0020457325244835
517,01-00_1,bai_score,0.0089489366545073
518,01-00_2,01-00_2,0.0
519,01-00_2,01-00_3,8.575994366479492e-09
520,01-00_2,01-00_4,1.8971881128450212e-11
521,01-00_2,01-00_5,3.3568996636070376e-11
522,01-00_2,01-01_0,1.350028218722989e-07
523,01-00_2,01-01_1,9.781986364692595e-05
524,01-00_2,01-01_2,1.5040517405509305e-13
525,01-00_2,01-01_3,0.0007116584027855
526,01-00_2,01-01_4,0.000946473659733
527,01-00_2,01-01_5,0.0004042366225705
528,01-00_2,02-00_0,1.5339043663049304e-08
529,01-00_2,02-00_1,0.0003366415439357
530,01-00_2,02-00_2,5.38125167093389e-10
531,01-00_2,02-00_3,8.828178174285001e-05
532,01-00_2,02-00_4,0.0028595627440624
533,01-00_2,02-00_5,4.679678487575352e-05
534,01-00_2,02-01_0,8.486973114535402e-07
535,01-00_2,02-01_1,0.0007259012844161
536,01-00_2,02-01_2,4.0687132715574085e-10
537,01-00_2,02-01_3,0.0019661462873371
538,01-00_2,02-01_4,0.0012224070596512
539,01-00_2,02-01_5,0.001326857971786
540,01-00_2,03-00_0,1.30350314558284e-05
541,01-00_2,03-00_1,0.0150908601825229
542,01-00_2,03-00_2,2.2626237616623657e-08
543,01-00_2,03-00_3,0.0054009984260532
544,01-00_2,03-00_4,0.0011198181789897
545,01-00_2,03-01_0,0.0033228456882786
546,01-00_2,03-01_1,0.0012543670127942
547,01-00_2,03-01_2,1.552621648295202e-06
548,01-00_2,03-01_4,0.0028434966704461
549,01-00_2,04-00_0,3.837999101428332e-06
550,01-00_2,04-00_1,0.0105159212038277
551,01-00_2,04-00_2,4.0611041143199465e-08
552,01-00_2,04-00_3,0.002319571831074
553,01-00_2,04-00_4,0.0121874754294642
554,01-00_2,04-00_5,0.0020393841856132
555,01-00_2,04-01_0,0.0011432726843834
556,01-00_2,04-01_2,0.0003745856078826
557,01-00_2,05-00_0,9.791701058118956e-06
558,01-00_2,05-00_1,0.0004484809473845
559,01-00_2,05-00_2,2.9360818726574717e-08
560,01-00_2,05-00_3,0.0031456132830341
561,01-00_2,05-00_4,0.0008176497028661
562,01-00_2,05-00_5,0.0005181107368569
563,01-00_2,05-01_0,0.0001522644608919
564,01-00_2,05-01_1,0.0002777371887708
565,01-00_2,05-01_2,2.218012453795311e-06
566,01-00_2,05-01_3,0.0009739309790382
567,01-00_2,05-01_4,0.0001450183761331
568,01-00_2,05-01_5,0.0003633658003298
569,01-00_2,06-00_0,1.2744244682392881e-07
570,01-00_2,06-00_1,0.0044473046882937
571,01-00_2,06-00_2,4.166173568567214e-09
572,01-00_2,06-00_3,0.0022977312809989
573,01-00_2,06-00_4,0.0017164009805293
574,01-00_2,06-00_5,0.0352218981036756
575,01-00_2,06-01_1,0.0032601742577171
576,01-00_2,06-01_2,0.0042969223536597
577,01-00_2,06-01_3,0.0268034900282697
578,01-00_2,06-01_4,0.0037139848676463
579,01-00_2,07-00_0,0.0001721877697488
580,01-00_2,07-00_1,5.612934350183726e-07
581,01-00_2,07-00_2,1.0911655946229918e-08
582,01-00_2,07-00_3,0.0002022456025986
