,col_a,col_b,pvalue
403,01-00_1,01-01_5,5.304433234838559e-29
404,01-00_1,02-00_1,3.2553019604479884e-06
405,01-00_1,02-00_3,3.3816362000550624e-08
406,01-00_1,02-00_4,1.3310294821266082e-06
407,01-00_1,02-00_5,3.512444871373876e-07
408,01-00_1,02-01_0,0.0027344965487921
409,01-00_1,02-01_1,7.266041087185307e-09
410,01-00_1,02-01_2,0.0011770936978595
411,01-00_1,02-01_3,9.413857451224455e-14
412,01-00_1,02-01_4,3.717632799944623e-10
413,01-00_1,02-01_5,1.3401255073825111e-11
414,01-00_1,03-00_0,0.0002725395098756
415,01-00_1,03-00_1,2.457781942669193e-08
416,01-00_1,03-00_3,2.335583870101233e-12
417,01-00_1,03-00_4,2.074901079900916e-10
418,01-00_1,03-00_5,4.623519485545429e-07
419,01-00_1,03-01_1,0.0004626573881185
420,01-00_1,03-01_2,0.0044274749963415
421,01-00_1,03-01_3,0.0006619295807653
422,01-00_1,03-01_4,0.0005847984347748
423,01-00_1,03-01_5,0.0047905377525224
424,01-00_1,04-00_0,6.372528382170326e-05
425,01-00_1,04-00_1,5.500149377259434e-07
426,01-00_1,04-00_2,9.115849419717046e-05
427,01-00_1,04-00_3,2.7161072494565094e-07
428,01-00_1,04-00_4,1.114592521747133e-06
429,01-00_1,04-00_5,5.5513407942726894e-08
430,01-00_1,04-01_1,0.0001740117183895
431,01-00_1,04-01_2,0.0002892703766076
432,01-00_1,04-01_3,0.0003627415501585
433,01-00_1,04-01_4,0.0003439876909492
434,01-00_1,04-01_5,0.0002032483551471
435,01-00_1,06-00_0,0.0044197702767362
436,01-00_1,06-00_1,9.474970003310442e-09
437,01-00_1,06-00_2,0.0014732890111922
438,01-00_1,06-00_3,1.3265808009802824e-08
439,01-00_1,06-00_4,5.982016829028161e-08
440,01-00_1,06-00_5,2.8509062593686168e-08
441,01-00_1,06-01_1,7.247546638312126e-07
442,01-00_1,06-01_3,1.6461283825279456e-07
443,01-00_1,06-01_4,8.261694379111284e-07
444,01-00_1,06-01_5,6.735004096237923e-07
445,01-00_1,07-00_0,1.967070352965001e-07
446,01-00_1,07-00_1,0.0002785944667044
447,01-00_1,07-00_2,2.079091680851816e-05
448,01-00_1,07-00_3,0.0020645979335036
449,01-00_1,07-00_4,0.0054388807089444
450,01-00_1,07-00_5,5.053525773398893e-05
451,01-00_2,01-00_2,0.0
452,01-00_2,01-00_3,3.8339211837590485e-09
453,01-00_2,01-00_4,2.06353619750596e-12
454,01-00_2,01-00_5,7.99497752450845e-13
455,01-00_2,01-01_0,2.071313338181917e-09
456,01-00_2,01-01_1,9.258061955910936e-05
457,01-00_2,01-01_2,9.298185476801664e-18
458,01-00_2,01-01_3,0.0010326623647774
459,01-00_2,01-01_4,0.0002032227038136
460,01-00_2,01-01_5,0.0005792328906705
461,01-00_2,02-00_0,1.4600236419157516e-08
462,01-00_2,02-00_1,1.4992092964736806e-05
463,01-00_2,02-00_2,5.3535466100509905e-11
464,01-00_2,02-00_3,5.936393892564269e-05
465,01-00_2,02-00_4,9.75548637429556e-05
466,01-00_2,02-00_5,2.217162180128653e-05
467,01-00_2,02-01_0,7.979912883212791e-06
468,01-00_2,02-01_1,0.0001396938892091
469,01-00_2,02-01_2,2.3584074864805083e-08
470,01-00_2,02-01_3,0.0005641609815889
471,01-00_2,02-01_4,0.0001504245813867
472,01-00_2,02-01_5,0.0006253328149456
473,01-00_2,03-00_0,3.093090808331316e-08
474,01-00_2,03-00_1,0.0065927272487335
475,01-00_2,03-00_2,4.06097219575581e-10
476,01-00_2,03-00_3,0.0027207840928182
477,01-00_2,03-00_4,0.0001128075549709
478,01-00_2,03-01_0,0.0008147454011464
479,01-00_2,03-01_1,0.0023921811387675
480,01-00_2,03-01_2,6.995763035823024e-09
481,01-00_2,03-01_4,0.0004979889283317
482,01-00_2,04-00_0,9.788460878114942e-06
483,01-00_2,04-00_1,0.0054359497358911
484,01-00_2,04-00_2,2.41605333085225e-07
485,01-00_2,04-00_3,0.0004071401198728
486,01-00_2,04-00_4,0.0048196198604338
487,01-00_2,04-00_5,0.0005440988262317
488,01-00_2,04-01_0,0.0002499331900724
489,01-00_2,04-01_2,3.4746966195766205e-05
490,01-00_2,05-00_0,0.0002866179561547
491,01-00_2,05-00_1,0.0007056508307306
492,01-00_2,05-00_2,2.1247327653627656e-07
493,01-00_2,05-00_4,0.0013491988122597
494,01-00_2,05-00_5,0.0029174526062136
495,01-00_2,05-01_0,0.0005486307677121
496,01-00_2,05-01_1,0.0002528873359121
497,01-00_2,05-01_2,5.887712181049639e-06
498,01-00_2,05-01_3,0.0007488704474689
499,01-00_2,05-01_4,0.0001158126815331
500,01-00_2,05-01_5,0.0004280270493677
501,01-00_2,06-00_0,4.1408245660415335e-08
502,01-00_2,06-00_1,0.0054350016280686
503,01-00_2,06-00_2,6.134444375374071e-13
504,01-00_2,06-00_3,0.0055251083780786
505,01-00_2,06-00_4,0.00137254727035
506,01-00_2,06-01_4,0.0088211924553181
507,01-00_2,07-00_0,5.829229854831099e-05
508,01-00_2,07-00_1,2.214936214128671e-07
509,01-00_2,07-00_2,1.4538433492003813e-11
510,01-00_2,07-00_3,8.545895282861605e-06
511,01-00_2,07-00_4,1.1843663180435545e-06
512,01-00_2,07-00_5,1.6784286529039968e-06
513,01-00_2,07-01_0,0.0020221826801926
514,01-00_2,07-01_2,0.0050804420619249
515,01-00_3,01-00_3,0.0
516,01-00_3,01-00_4,1.1858129882018496e-115
517,01-00_3,01-00_5,1.2469083277229803e-98
518,01-00_3,01-01_0,1.1483042611607716e-08
519,01-00_3,01-01_1,6.428531202013002e-29
520,01-00_3,01-01_2,9.404889979920908e-07
521,01-00_3,01-01_3,6.389655525191398e-33
522,01-00_3,01-01_4,8.15065442470382e-27
523,01-00_3,01-01_5,7.173249175489449e-29
524,01-00_3,02-00_0,0.0009396971459376
525,01-00_3,02-00_1,2.975737017997211e-07
526,01-00_3,02-00_3,2.3287252210843544e-12
527,01-00_3,02-00_4,2.967006073545804e-08
528,01-00_3,02-00_5,2.531358371268952e-09
529,01-00_3,02-01_0,0.0001213170221274
530,01-00_3,02-01_1,2.7295121458337637e-09
531,01-00_3,02-01_2,0.001474068737485
532,01-00_3,02-01_3,1.2121025513136306e-15
533,01-00_3,02-01_4,1.0797445651219551e-10
534,01-00_3,02-01_5,1.1996152514353306e-12
535,01-00_3,03-00_0,0.0001656002294246
536,01-00_3,03-00_1,1.9848863103793507e-07
537,01-00_3,03-00_3,8.053146621841404e-15
538,01-00_3,03-00_4,2.0063370419091135e-10
539,01-00_3,03-00_5,5.385967745656206e-08
540,01-00_3,03-01_1,0.0010052760228452
541,01-00_3,03-01_3,5.537398391910197e-05
542,01-00_3,03-01_4,0.0014558626825789
543,01-00_3,03-01_5,0.0034771713796967
544,01-00_3,04-00_0,4.098416696790631e-06
545,01-00_3,04-00_1,1.329191302333049e-09
546,01-00_3,04-00_2,1.6995403152617114e-06
547,01-00_3,04-00_3,8.614436549218249e-11
548,01-00_3,04-00_4,1.294050564852025e-09
549,01-00_3,04-00_5,2.0844358011290822e-10
550,01-00_3,04-01_1,6.454353047592978e-05
551,01-00_3,04-01_2,0.0007994193065578
552,01-00_3,04-01_3,0.0001406084564139
553,01-00_3,04-01_4,0.0001625131479549
554,01-00_3,04-01_5,8.982320595508564e-05
555,01-00_3,06-00_0,0.0004886013910941
556,01-00_3,06-00_1,3.684436212621841e-09
557,01-00_3,06-00_2,0.0030992849232214
558,01-00_3,06-00_3,2.4809925628538247e-10
559,01-00_3,06-00_4,1.2647069729068905e-08
560,01-00_3,06-00_5,1.0873694817318954e-09
561,01-00_3,06-01_0,0.0028279163616767
562,01-00_3,06-01_1,4.494210985281066e-07
563,01-00_3,06-01_3,9.910809140982126e-09
564,01-00_3,06-01_4,3.392268073535361e-07
565,01-00_3,06-01_5,5.4610563236854574e-08
566,01-00_3,07-00_0,1.0780405717316872e-06
567,01-00_3,07-00_1,0.0001995770800723
568,01-00_3,07-00_2,0.0001342529846664
569,01-00_3,07-00_3,0.0004296344092451
570,01-00_3,07-00_4,0.0012792343997087
571,01-00_3,07-00_5,9.433346951775992e-05
572,01-00_4,01-00_4,0.0
573,01-00_4,01-00_5,6.387734506301044e-66
